LSOA11CD,LSOA11NM,LSOA21CD,LSOA21NM,CHGIND,LAD22CD,LAD22NM,TotalRes11,TotalRes21,sqkm21
E01002100,Haringey 008B,E01002100,Haringey 008B,U,E09000014,Haringey,1909,1785,0.14132
E01002101,Haringey 007B,E01002101,Haringey 007B,U,E09000014,Haringey,1916,1980,0.20557
E01001793,Hackney 011B,E01001793,Hackney 011B,U,E09000012,Hackney,1685,1582,0.16011
E01001848,Hackney 018C,E01001848,Hackney 018C,U,E09000012,Hackney,1654,1970,0.15162
E01001947,Hammersmith and Fulham 021A,E01001947,Hammersmith and Fulham 021A,U,E09000013,Hammersmith and Fulham,1448,1417,0.05512
E01001992,Haringey 017B,E01001992,Haringey 017B,U,E09000014,Haringey,1709,1751,0.40049
E01002000,Haringey 031A,E01002000,Haringey 031A,U,E09000014,Haringey,1697,1761,0.16161
E01001993,Haringey 017C,E01001993,Haringey 017C,U,E09000014,Haringey,1686,1669,0.2752
E01001734,Hackney 017B,E01001734,Hackney 017B,U,E09000012,Hackney,1821,1835,0.13439
E01001994,Haringey 030A,E01001994,Haringey 030A,U,E09000014,Haringey,1784,1809,0.34014
E01001899,Hammersmith and Fulham 013D,E01001899,Hammersmith and Fulham 013D,U,E09000013,Hammersmith and Fulham,1380,1599,0.12448
E01001948,Hammersmith and Fulham 021B,E01001948,Hammersmith and Fulham 021B,U,E09000013,Hammersmith and Fulham,2012,1873,0.11503
E01001995,Haringey 017D,E01001995,Haringey 017D,U,E09000014,Haringey,2412,2683,0.41798
E01001849,Hackney 018D,E01001849,Hackney 018D,U,E09000012,Hackney,2364,2450,0.49566
E01001900,Hammersmith and Fulham 013E,E01001900,Hammersmith and Fulham 013E,U,E09000013,Hammersmith and Fulham,1785,1713,0.13623
E01001996,Haringey 014C,E01001996,Haringey 014C,U,E09000014,Haringey,1625,1493,0.24442
E01001949,Hammersmith and Fulham 021C,E01001949,Hammersmith and Fulham 021C,U,E09000013,Hammersmith and Fulham,1547,1473,0.08042
E01001794,Hackney 011C,E01001794,Hackney 011C,U,E09000012,Hackney,1909,1898,0.12739
E01002001,Haringey 031B,E01002001,Haringey 031B,U,E09000014,Haringey,1661,1596,0.10628
E01001736,Hackney 012A,E01001736,Hackney 012A,U,E09000012,Hackney,1656,1549,0.08967
E01001676,Greenwich 033C,E01001676,Greenwich 033C,U,E09000011,Greenwich,1791,1802,0.13139
E01001677,Greenwich 006E,E01001677,Greenwich 006E,U,E09000011,Greenwich,1948,2163,0.20056
E01001678,Greenwich 017A,E01001678,Greenwich 017A,U,E09000011,Greenwich,1667,1774,0.26178
E01001679,Greenwich 020A,E01001679,Greenwich 020A,U,E09000011,Greenwich,1346,1353,0.21298
E01001680,Greenwich 020B,E01001680,Greenwich 020B,U,E09000011,Greenwich,1573,1518,0.60816
E01001681,Greenwich 020C,E01001681,Greenwich 020C,U,E09000011,Greenwich,1224,1403,0.15489
E01001682,Greenwich 020D,E01001682,Greenwich 020D,U,E09000011,Greenwich,1333,1377,0.87097
E01001683,Greenwich 017B,E01001683,Greenwich 017B,U,E09000011,Greenwich,1519,1551,0.13447
E01001684,Greenwich 017C,E01001684,Greenwich 017C,U,E09000011,Greenwich,1472,1446,1.18522
E01001997,Haringey 014D,E01001997,Haringey 014D,U,E09000014,Haringey,1579,1782,0.19062
E01001901,Hammersmith and Fulham 019B,E01001901,Hammersmith and Fulham 019B,U,E09000013,Hammersmith and Fulham,1625,1651,0.08462
E01001998,Haringey 023A,E01001998,Haringey 023A,U,E09000014,Haringey,2058,1933,0.15537
E01001685,Greenwich 017D,E01001685,Greenwich 017D,U,E09000011,Greenwich,1522,1562,0.18136
E01001850,Hackney 019F,E01001850,Hackney 019F,U,E09000012,Hackney,1810,1845,0.07108
E01001851,Hammersmith and Fulham 010A,E01001851,Hammersmith and Fulham 010A,U,E09000013,Hammersmith and Fulham,1632,1465,0.09913
E01001852,Hammersmith and Fulham 007A,E01001852,Hammersmith and Fulham 007A,U,E09000013,Hammersmith and Fulham,1792,1629,0.07557
E01001853,Hammersmith and Fulham 007B,E01001853,Hammersmith and Fulham 007B,U,E09000013,Hammersmith and Fulham,1533,1497,0.08218
E01001854,Hammersmith and Fulham 007C,E01001854,Hammersmith and Fulham 007C,U,E09000013,Hammersmith and Fulham,1732,1760,0.06596
E01001855,Hammersmith and Fulham 010B,E01001855,Hammersmith and Fulham 010B,U,E09000013,Hammersmith and Fulham,1677,1663,0.07702
E01001856,Hammersmith and Fulham 010C,E01001856,Hammersmith and Fulham 010C,U,E09000013,Hammersmith and Fulham,1675,1645,0.08278
E01001857,Hammersmith and Fulham 007D,E01001857,Hammersmith and Fulham 007D,U,E09000013,Hammersmith and Fulham,1477,1547,0.07071
E01001858,Hammersmith and Fulham 006A,E01001858,Hammersmith and Fulham 006A,U,E09000013,Hammersmith and Fulham,1793,1755,0.12478
E01001859,Hammersmith and Fulham 008A,E01001859,Hammersmith and Fulham 008A,U,E09000013,Hammersmith and Fulham,2541,2703,0.10717
E01001860,Hammersmith and Fulham 006B,E01001860,Hammersmith and Fulham 006B,U,E09000013,Hammersmith and Fulham,1769,1710,0.08629
E01001861,Hammersmith and Fulham 006C,E01001861,Hammersmith and Fulham 006C,U,E09000013,Hammersmith and Fulham,1498,1405,0.07516
E01001862,Hammersmith and Fulham 005A,E01001862,Hammersmith and Fulham 005A,U,E09000013,Hammersmith and Fulham,1768,1759,0.09136
E01001863,Hammersmith and Fulham 006D,E01001863,Hammersmith and Fulham 006D,U,E09000013,Hammersmith and Fulham,1531,1411,0.08306
E01001864,Hammersmith and Fulham 006E,E01001864,Hammersmith and Fulham 006E,U,E09000013,Hammersmith and Fulham,1578,1514,0.07424
E01001865,Hammersmith and Fulham 008B,E01001865,Hammersmith and Fulham 008B,U,E09000013,Hammersmith and Fulham,1682,1585,0.11697
E01001866,Hammersmith and Fulham 012A,E01001866,Hammersmith and Fulham 012A,U,E09000013,Hammersmith and Fulham,1579,1505,0.1497
E01001867,Hammersmith and Fulham 012B,E01001867,Hammersmith and Fulham 012B,U,E09000013,Hammersmith and Fulham,1362,1136,0.08781
E01001999,Haringey 023B,E01001999,Haringey 023B,U,E09000014,Haringey,2001,2436,0.1465
E01001841,Hackney 022C,E01001841,Hackney 022C,U,E09000012,Hackney,1411,1368,0.13698
E01001868,Hammersmith and Fulham 012C,E01001868,Hammersmith and Fulham 012C,U,E09000013,Hammersmith and Fulham,1341,1261,0.05979
E01001869,Hammersmith and Fulham 010D,E01001869,Hammersmith and Fulham 010D,U,E09000013,Hammersmith and Fulham,1334,1353,0.23241
E01001870,Hammersmith and Fulham 012D,E01001870,Hammersmith and Fulham 012D,U,E09000013,Hammersmith and Fulham,1932,1687,0.10122
E01001871,Hammersmith and Fulham 012E,E01001871,Hammersmith and Fulham 012E,U,E09000013,Hammersmith and Fulham,1604,1515,0.13114
E01001872,Hammersmith and Fulham 012F,E01001872,Hammersmith and Fulham 012F,U,E09000013,Hammersmith and Fulham,1614,1361,0.07067
E01001873,Hammersmith and Fulham 010E,E01001873,Hammersmith and Fulham 010E,U,E09000013,Hammersmith and Fulham,1450,1502,0.06183
E01001875,Hammersmith and Fulham 001B,E01001875,Hammersmith and Fulham 001B,U,E09000013,Hammersmith and Fulham,1854,1835,0.16882
E01001876,Hammersmith and Fulham 001C,E01001876,Hammersmith and Fulham 001C,U,E09000013,Hammersmith and Fulham,2232,2372,0.89476
E01001877,Hammersmith and Fulham 001D,E01001877,Hammersmith and Fulham 001D,U,E09000013,Hammersmith and Fulham,1345,1360,1.26246
E01001878,Hammersmith and Fulham 001E,E01001878,Hammersmith and Fulham 001E,U,E09000013,Hammersmith and Fulham,1689,1618,0.14012
E01001879,Hammersmith and Fulham 019A,E01001879,Hammersmith and Fulham 019A,U,E09000013,Hammersmith and Fulham,1475,1451,0.0804
E01001880,Hammersmith and Fulham 017A,E01001880,Hammersmith and Fulham 017A,U,E09000013,Hammersmith and Fulham,1497,1468,0.12674
E01001881,Hammersmith and Fulham 017B,E01001881,Hammersmith and Fulham 017B,U,E09000013,Hammersmith and Fulham,1615,1876,0.11317
E01001882,Hammersmith and Fulham 017C,E01001882,Hammersmith and Fulham 017C,U,E09000013,Hammersmith and Fulham,1762,1644,0.07878
E01001883,Hammersmith and Fulham 017D,E01001883,Hammersmith and Fulham 017D,U,E09000013,Hammersmith and Fulham,1485,1869,0.13233
E01001884,Hammersmith and Fulham 017E,E01001884,Hammersmith and Fulham 017E,U,E09000013,Hammersmith and Fulham,1843,1800,0.08064
E01001686,Greenwich 020E,E01001686,Greenwich 020E,U,E09000011,Greenwich,1777,1799,0.16995
E01001902,Hammersmith and Fulham 019C,E01001902,Hammersmith and Fulham 019C,U,E09000013,Hammersmith and Fulham,1699,1657,0.07268
E01001885,Hammersmith and Fulham 015A,E01001885,Hammersmith and Fulham 015A,U,E09000013,Hammersmith and Fulham,1319,1276,0.05532
E01001739,Hackney 012D,E01001739,Hackney 012D,U,E09000012,Hackney,2090,1977,0.12217
E01001842,Hackney 023D,E01001842,Hackney 023D,U,E09000012,Hackney,1589,1528,0.06467
E01001798,Hackney 028A,E01001798,Hackney 028A,U,E09000012,Hackney,1785,2329,0.10499
E01001843,Hackney 023E,E01001843,Hackney 023E,U,E09000012,Hackney,1244,1205,0.0741
E01001799,Hackney 003A,E01001799,Hackney 003A,U,E09000012,Hackney,1582,1506,0.10595
E01001844,Hackney 022D,E01001844,Hackney 022D,U,E09000012,Hackney,2006,1917,0.15557
E01001800,Hackney 004C,E01001800,Hackney 004C,U,E09000012,Hackney,1597,1750,0.08484
E01001845,Hackney 022E,E01001845,Hackney 022E,U,E09000012,Hackney,1555,1585,0.11039
E01001801,Hackney 008B,E01001801,Hackney 008B,U,E09000012,Hackney,1664,1722,0.1477
E01001846,Hackney 018A,E01001846,Hackney 018A,U,E09000012,Hackney,1216,1210,0.54244
E01001802,Hackney 003B,E01001802,Hackney 003B,U,E09000012,Hackney,1294,1377,0.10477
E01001740,Hackney 014A,E01001740,Hackney 014A,U,E09000012,Hackney,1566,1545,0.08647
E01001803,Hackney 008C,E01001803,Hackney 008C,U,E09000012,Hackney,1863,1804,0.16335
E01001741,Hackney 009A,E01001741,Hackney 009A,U,E09000012,Hackney,1490,1441,0.08693
E01001804,Hackney 003C,E01001804,Hackney 003C,U,E09000012,Hackney,1528,1671,0.11082
E01001742,Hackney 008A,E01001742,Hackney 008A,U,E09000012,Hackney,1810,1753,0.12506
E01001805,Hackney 009B,E01001805,Hackney 009B,U,E09000012,Hackney,1206,1227,0.14736
E01001744,Hackney 021B,E01001744,Hackney 031A,U,E09000012,Hackney,1879,2004,0.13522
E01001806,Hackney 008D,E01001806,Hackney 008D,U,E09000012,Hackney,1546,1469,0.32658
E01001745,Hackney 016A,E01001745,Hackney 016A,U,E09000012,Hackney,2249,2162,0.11219
E01001807,Hackney 003D,E01001807,Hackney 003D,U,E09000012,Hackney,1806,1807,0.11724
E01001746,Hackney 016B,E01001746,Hackney 016B,U,E09000012,Hackney,1656,1686,0.04916
E01001808,Hackney 001A,E01001808,Hackney 001A,U,E09000012,Hackney,1838,1634,0.12691
E01001747,Hackney 014B,E01001747,Hackney 014B,U,E09000012,Hackney,2137,2329,0.14228
E01001809,Hackney 001B,E01001809,Hackney 001B,U,E09000012,Hackney,1977,1884,0.11408
E01001749,Hackney 020B,E01001749,Hackney 020B,U,E09000012,Hackney,1717,1488,0.10656
E01001811,Hackney 002D,E01001811,Hackney 002D,U,E09000012,Hackney,1503,1792,0.08484
E01001750,Hackney 021C,E01001750,Hackney 031D,U,E09000012,Hackney,1838,2122,0.14577
E01001812,Hackney 003E,E01001812,Hackney 003E,U,E09000012,Hackney,1746,1792,0.24702
E01001751,Hackney 021D,E01001751,Hackney 031B,U,E09000012,Hackney,1547,1478,0.15384
E01001813,Hackney 002E,E01001813,Hackney 002E,U,E09000012,Hackney,1250,1955,0.09788
E01001753,Hackney 025B,E01001753,Hackney 025B,U,E09000012,Hackney,1629,1538,0.07467
E01001814,Hackney 001C,E01001814,Hackney 001C,U,E09000012,Hackney,1660,1699,0.11396
E01001755,Hackney 025D,E01001755,Hackney 025D,U,E09000012,Hackney,1788,1678,0.10199
E01001815,Hackney 024D,E01001815,Hackney 024D,U,E09000012,Hackney,1774,1772,0.10906
E01001756,Hackney 021E,E01001756,Hackney 030C,U,E09000012,Hackney,2155,2037,0.16213
E01001816,Hackney 020D,E01001816,Hackney 020D,U,E09000012,Hackney,1625,1550,0.13635
E01001757,Hackney 016C,E01001757,Hackney 016C,U,E09000012,Hackney,1717,1585,0.04991
E01001819,Hackney 020E,E01001819,Hackney 020E,U,E09000012,Hackney,1577,1587,0.13613
E01001758,Hackney 016D,E01001758,Hackney 016D,U,E09000012,Hackney,2087,2614,0.12488
E01001820,Hackney 024E,E01001820,Hackney 024E,U,E09000012,Hackney,1463,1390,0.08471
E01001759,Hackney 016E,E01001759,Hackney 016E,U,E09000012,Hackney,1804,1647,0.1031
E01001821,Hackney 024F,E01001821,Hackney 024F,U,E09000012,Hackney,1460,1350,0.06866
E01001760,Hackney 017C,E01001760,Hackney 017C,U,E09000012,Hackney,1754,1885,0.14413
E01001822,Hackney 029C,E01001822,Hackney 029C,U,E09000012,Hackney,1785,1997,0.08402
E01001761,Hackney 016F,E01001761,Hackney 016F,U,E09000012,Hackney,1779,1818,0.10727
E01001823,Hackney 001D,E01001823,Hackney 001D,U,E09000012,Hackney,1765,1632,0.15077
E01001762,Hackney 017D,E01001762,Hackney 017D,U,E09000012,Hackney,1765,1675,0.14236
E01001903,Hammersmith and Fulham 019D,E01001903,Hammersmith and Fulham 019D,U,E09000013,Hammersmith and Fulham,1649,1436,0.11019
E01001824,Hackney 004D,E01001824,Hackney 004D,U,E09000012,Hackney,1517,1626,0.21575
E01001763,Hackney 020C,E01001763,Hackney 020C,U,E09000012,Hackney,1642,1769,0.10859
E01001904,Hammersmith and Fulham 022A,E01001904,Hammersmith and Fulham 022A,U,E09000013,Hammersmith and Fulham,1587,1617,0.14102
E01001825,Hackney 001E,E01001825,Hackney 001E,U,E09000012,Hackney,1598,1350,0.1062
E01001764,Hackney 010A,E01001764,Hackney 010A,U,E09000012,Hackney,1688,1752,0.10503
E01001687,Greenwich 002A,E01001687,Greenwich 002A,U,E09000011,Greenwich,1206,1654,0.41559
E01001886,Hammersmith and Fulham 016A,E01001886,Hammersmith and Fulham 016A,U,E09000013,Hammersmith and Fulham,1572,1523,0.09761
E01001765,Hackney 010B,E01001765,Hackney 010B,U,E09000012,Hackney,1717,1801,0.12564
E01001887,Hammersmith and Fulham 016B,E01001887,Hammersmith and Fulham 016B,U,E09000013,Hammersmith and Fulham,1519,1458,0.10871
E01001767,Hackney 010D,E01001767,Hackney 010D,U,E09000012,Hackney,1603,1608,0.1059
E01001888,Hammersmith and Fulham 018A,E01001888,Hammersmith and Fulham 018A,U,E09000013,Hammersmith and Fulham,1614,1551,0.09786
E01001688,Greenwich 002B,E01001688,Greenwich 002B,U,E09000011,Greenwich,2623,2670,0.35478
E01001905,Hammersmith and Fulham 022B,E01001905,Hammersmith and Fulham 022B,U,E09000013,Hammersmith and Fulham,1702,1658,0.08562
E01001826,Hackney 004E,E01001826,Hackney 004E,U,E09000012,Hackney,1740,1573,0.1128
E01001768,Hackney 006D,E01001768,Hackney 006D,U,E09000012,Hackney,1825,1868,0.10179
E01001889,Hammersmith and Fulham 014A,E01001889,Hammersmith and Fulham 014A,U,E09000013,Hammersmith and Fulham,1390,1389,0.14352
E01001690,Greenwich 001A,E01001690,Greenwich 001A,U,E09000011,Greenwich,1932,1714,0.13642
E01001906,Hammersmith and Fulham 022C,E01001906,Hammersmith and Fulham 022C,U,E09000013,Hammersmith and Fulham,1439,1453,0.06242
E01001827,Hackney 029D,E01001827,Hackney 029D,U,E09000012,Hackney,1916,1647,0.17151
E01001769,Hackney 006E,E01001769,Hackney 006E,U,E09000012,Hackney,1594,1521,0.12333
E01001890,Hammersmith and Fulham 016C,E01001890,Hammersmith and Fulham 016C,U,E09000013,Hammersmith and Fulham,1815,1714,0.13051
E01001692,Greenwich 001B,E01001692,Greenwich 001B,U,E09000011,Greenwich,1391,1470,0.07425
E01001907,Hammersmith and Fulham 022D,E01001907,Hammersmith and Fulham 022D,U,E09000013,Hammersmith and Fulham,1303,1247,0.06686
E01001828,Hackney 028B,E01001828,Hackney 028B,U,E09000012,Hackney,2057,2053,0.11109
E01001891,Hammersmith and Fulham 018B,E01001891,Hammersmith and Fulham 018B,U,E09000013,Hammersmith and Fulham,2030,2544,0.1741
E01001693,Greenwich 001C,E01001693,Greenwich 001C,U,E09000011,Greenwich,1558,1560,0.13632
E01001908,Hammersmith and Fulham 015B,E01001908,Hammersmith and Fulham 015B,U,E09000013,Hammersmith and Fulham,1636,1379,0.04324
E01001892,Hammersmith and Fulham 016D,E01001892,Hammersmith and Fulham 016D,U,E09000013,Hammersmith and Fulham,1366,1330,0.07103
E01001829,Hackney 009C,E01001829,Hackney 009C,U,E09000012,Hackney,1794,1756,0.11166
E01001770,Hackney 010E,E01001770,Hackney 010E,U,E09000012,Hackney,1738,1714,0.12964
E01001772,Hackney 024A,E01001772,Hackney 024A,U,E09000012,Hackney,1046,1789,0.06572
E01001830,Hackney 014C,E01001830,Hackney 014C,U,E09000012,Hackney,1904,1878,0.10305
E01001773,Hackney 025E,E01001773,Hackney 025E,U,E09000012,Hackney,2052,2483,0.12201
E01001909,Hammersmith and Fulham 015C,E01001909,Hammersmith and Fulham 015C,U,E09000013,Hammersmith and Fulham,1822,1763,0.08795
E01001831,Hackney 009D,E01001831,Hackney 009D,U,E09000012,Hackney,1677,1679,0.11076
E01001893,Hammersmith and Fulham 013A,E01001893,Hammersmith and Fulham 013A,U,E09000013,Hammersmith and Fulham,1244,1491,0.07871
E01001774,Hackney 024B,E01001774,Hackney 024B,U,E09000012,Hackney,2095,1987,0.17986
E01001694,Greenwich 001D,E01001694,Greenwich 001D,U,E09000011,Greenwich,1685,1743,0.38356
E01002045,Haringey 026B,E01002045,Haringey 026B,U,E09000014,Haringey,2199,2131,0.13924
E01001910,Hammersmith and Fulham 014B,E01001910,Hammersmith and Fulham 014B,U,E09000013,Hammersmith and Fulham,1512,1335,0.08015
E01001832,Hackney 009E,E01001832,Hackney 009E,U,E09000012,Hackney,1619,1660,0.10205
E01001894,Hammersmith and Fulham 013B,E01001894,Hammersmith and Fulham 013B,U,E09000013,Hammersmith and Fulham,1320,1374,0.15666
E01001775,Hackney 024C,E01001775,Hackney 024C,U,E09000012,Hackney,1776,1634,0.12684
E01001695,Greenwich 011A,E01001695,Greenwich 011A,U,E09000011,Greenwich,1626,1549,0.10016
E01002046,Haringey 026C,E01002046,Haringey 026C,U,E09000014,Haringey,1725,1618,0.1694
E01001911,Hammersmith and Fulham 015D,E01001911,Hammersmith and Fulham 015D,U,E09000013,Hammersmith and Fulham,1761,1710,0.15618
E01001833,Hackney 014D,E01001833,Hackney 014D,U,E09000012,Hackney,2143,2117,0.11605
E01001895,Hammersmith and Fulham 009A,E01001895,Hammersmith and Fulham 009A,U,E09000013,Hammersmith and Fulham,1594,1458,0.08693
E01001776,Hackney 025F,E01001776,Hackney 025F,U,E09000012,Hackney,1439,1709,0.1016
E01001696,Greenwich 011B,E01001696,Greenwich 011B,U,E09000011,Greenwich,1350,2572,0.14098
E01002047,Haringey 027C,E01002047,Haringey 027C,U,E09000014,Haringey,1670,1655,0.10187
E01001912,Hammersmith and Fulham 015E,E01001912,Hammersmith and Fulham 015E,U,E09000013,Hammersmith and Fulham,1598,1454,0.09482
E01001834,Hackney 014E,E01001834,Hackney 014E,U,E09000012,Hackney,2059,1988,0.09506
E01001896,Hammersmith and Fulham 009B,E01001896,Hammersmith and Fulham 009B,U,E09000013,Hammersmith and Fulham,1548,1398,0.084
E01001777,Hackney 027B,E01001777,Hackney 033A,U,E09000012,Hackney,2358,2633,0.15415
E01001697,Greenwich 011C,E01001697,Greenwich 011C,U,E09000011,Greenwich,2094,2643,0.15214
E01002048,Haringey 027D,E01002048,Haringey 027D,U,E09000014,Haringey,1955,1905,0.12233
E01001913,Hammersmith and Fulham 014C,E01001913,Hammersmith and Fulham 014C,U,E09000013,Hammersmith and Fulham,1545,1386,0.1089
E01001835,Hackney 014F,E01001835,Hackney 014F,U,E09000012,Hackney,1249,1233,0.07315
E01001897,Hammersmith and Fulham 009C,E01001897,Hammersmith and Fulham 009C,U,E09000013,Hammersmith and Fulham,1461,1303,0.09605
E01001780,Hackney 027D,E01001780,Hackney 032D,U,E09000012,Hackney,1825,1816,0.10968
E01001698,Greenwich 015A,E01001698,Greenwich 015A,U,E09000011,Greenwich,1777,1912,0.12873
E01002049,Haringey 026D,E01002049,Haringey 026D,U,E09000014,Haringey,1881,1899,0.12493
E01001914,Hammersmith and Fulham 014D,E01001914,Hammersmith and Fulham 014D,U,E09000013,Hammersmith and Fulham,1715,1504,0.06705
E01001836,Hackney 022A,E01001836,Hackney 022A,U,E09000012,Hackney,1866,1855,0.13177
E01001781,Hackney 026B,E01001781,Hackney 026B,U,E09000012,Hackney,1667,1602,0.15123
E01002050,Haringey 029A,E01002050,Haringey 029A,U,E09000014,Haringey,1895,1990,0.10887
E01001837,Hackney 023B,E01001837,Hackney 023B,U,E09000012,Hackney,1488,1446,0.11139
E01001783,Hackney 026D,E01001783,Hackney 026D,U,E09000012,Hackney,1897,1606,0.06159
E01001915,Hammersmith and Fulham 024A,E01001915,Hammersmith and Fulham 024A,U,E09000013,Hammersmith and Fulham,1482,1453,0.42533
E01001699,Greenwich 015B,E01001699,Greenwich 015B,U,E09000011,Greenwich,1848,1465,0.68716
E01001916,Hammersmith and Fulham 024B,E01001916,Hammersmith and Fulham 024B,U,E09000013,Hammersmith and Fulham,1390,1224,0.36159
E01001917,Hammersmith and Fulham 018C,E01001917,Hammersmith and Fulham 018C,U,E09000013,Hammersmith and Fulham,1462,1495,0.10848
E01001735,Hackney 019D,E01001735,Hackney 019D,U,E09000012,Hackney,1632,1570,0.1333
E01001918,Hammersmith and Fulham 018D,E01001918,Hammersmith and Fulham 018D,U,E09000013,Hammersmith and Fulham,1519,1510,0.10446
E01001919,Hammersmith and Fulham 018E,E01001919,Hammersmith and Fulham 018E,U,E09000013,Hammersmith and Fulham,1630,1546,0.14274
E01001920,Hammersmith and Fulham 020A,E01001920,Hammersmith and Fulham 020A,U,E09000013,Hammersmith and Fulham,1513,1449,0.16469
E01001921,Hammersmith and Fulham 020B,E01001921,Hammersmith and Fulham 020B,U,E09000013,Hammersmith and Fulham,1536,1451,0.09817
E01001922,Hammersmith and Fulham 020C,E01001922,Hammersmith and Fulham 020C,U,E09000013,Hammersmith and Fulham,1605,1625,0.19086
E01001923,Hammersmith and Fulham 020D,E01001923,Hammersmith and Fulham 020D,U,E09000013,Hammersmith and Fulham,1479,1517,0.11322
E01001924,Hammersmith and Fulham 020E,E01001924,Hammersmith and Fulham 020E,U,E09000013,Hammersmith and Fulham,1596,1545,0.09833
E01001925,Hammersmith and Fulham 025A,E01001925,Hammersmith and Fulham 025A,U,E09000013,Hammersmith and Fulham,1628,1572,0.14187
E01001926,Hammersmith and Fulham 024C,E01001926,Hammersmith and Fulham 024C,U,E09000013,Hammersmith and Fulham,1456,1356,0.09055
E01001927,Hammersmith and Fulham 008C,E01001927,Hammersmith and Fulham 008C,U,E09000013,Hammersmith and Fulham,1504,1364,0.20031
E01001928,Hammersmith and Fulham 011A,E01001928,Hammersmith and Fulham 011A,U,E09000013,Hammersmith and Fulham,1724,1806,0.18736
E01001929,Hammersmith and Fulham 009D,E01001929,Hammersmith and Fulham 009D,U,E09000013,Hammersmith and Fulham,1260,1348,0.08547
