LSOA21CD,NO2-2019-min,NO2-2019-max,NO2-2019-mean,NO2-2019-std,NO2-2019-median
E01000580,28.96,47.626,30.024,1.797,29.551
E01000581,28.523,44.111,30.225,2.027,29.706
E01000582,29.129,49.984,30.155,1.631,29.775
E01000583,29.826,50.64,32.121,2.816,31.213
E01000584,28.841,38.388,29.864,1.097,29.515
E01000585,29.457,34.502,30.02,0.6,29.904
E01000586,29.75,55.827,33.798,4.194,32.26
E01000587,24.884,41.093,26.156,1.656,25.715
E01000589,24.881,52.069,26.521,3.038,25.783
E01000590,25.037,29.829,25.709,0.66,25.567
E01000591,25.034,60.81,27.279,3.896,26.173
E01000592,25.084,39.2,26.473,1.812,25.903
E01000593,24.907,33.168,25.498,0.789,25.288
E01000594,25.152,48.956,26.672,2.385,25.883
E01000595,28.248,49.874,29.975,2.55,29.172
E01000596,28.465,81.284,32.65,7.943,30.162
E01000599,29.064,43.37,30.394,2.476,29.694
E01000601,27.096,80.826,31.693,6.776,29.495
E01000602,27.756,73.817,32.918,9.726,29.098
E01000603,28.537,81.957,33.797,9.679,30.49
E01000604,28.005,83.217,33.189,8.606,30.172
E01000605,28.78,74.651,34.431,9.393,30.748
E01000606,25.245,36.508,26.122,1.398,25.741
E01000607,25.547,30.552,26.406,0.68,26.263
E01000608,25.262,63.055,27.676,4.351,26.162
E01000609,25.347,35.364,26.196,1.132,25.884
E01000610,25.444,39.997,26.572,1.312,26.325
E01000611,25.5,32.206,26.402,0.865,26.176
E01000612,26.137,51.077,28.284,3.56,27.147
E01000613,25.275,45.02,25.998,1.355,25.756
E01000615,26.726,43.954,27.869,1.436,27.528
E01000616,27.045,47.87,28.902,2.855,27.938
E01000617,27.493,56.835,29.164,2.863,28.333
E01000618,27.412,31.516,28.205,0.538,28.137
E01000619,27.487,29.277,27.97,0.311,27.914
E01000620,27.008,53.569,29.056,3.029,28.003
E01000621,27.698,88.628,31.233,6.17,29.363
E01000622,26.485,77.052,28.402,4.772,27.321
E01000623,25.979,42.373,27.467,1.816,27.051
E01000624,26.196,40.945,27.483,1.535,27.173
E01000625,26.662,76.677,29.248,4.636,27.883
E01000626,26.96,71.848,29.117,4.408,27.989
E01000627,27.417,92.27,36.155,11.281,32.01
E01000628,27.224,84.135,32.739,7.863,30.385
E01000629,26.42,39.156,27.285,1.022,27.09
E01000630,26.922,52.37,28.222,2.286,27.557
E01000631,26.215,38.032,26.767,1.069,26.539
E01000632,26.387,48.131,27.611,1.911,27.132
E01000633,26.308,58.518,28.85,4.316,27.385
E01000634,25.797,42.34,27.166,1.797,26.725
E01000636,26.938,64.26,28.817,4.014,27.613
E01000637,28.485,33.355,29.103,0.933,28.791
E01000638,28.021,51.062,29.282,2.63,28.397
E01000639,28.51,34.402,29.297,1.024,28.97
E01000640,28.637,90.748,31.656,8.465,29.094
E01000641,28.532,51.92,30.326,3.057,29.409
E01000642,28.626,66.66,31.544,5.857,29.598
E01000643,28.016,42.454,28.825,1.424,28.415
E01000644,28.273,63.351,29.48,3.733,28.846
E01000645,22.014,40.401,23.151,1.735,22.7
E01000646,22.466,47.13,24.619,3.151,23.674
E01000647,22.408,41.068,23.598,1.935,23.147
E01000648,21.835,47.675,24.074,3.08,23.268
E01000649,21.183,54.544,23.35,3.33,22.543
E01000650,20.875,32.437,21.775,0.867,21.698
E01000651,21.637,32.897,22.325,0.943,22.167
E01000652,21.061,38.142,22.143,1.381,21.783
E01000653,22.586,40.067,24.109,2.392,23.424
E01000654,17.105,18.858,17.411,0.314,17.288
E01000655,17.342,18.816,17.699,0.273,17.595
E01000656,17.456,35.014,18.424,1.226,18.183
E01000657,17.885,25.581,18.761,1.232,18.376
E01000658,17.645,37.188,18.489,1.27,18.222
E01000659,17.523,19.524,17.837,0.262,17.775
E01000661,20.654,52.245,22.138,2.689,21.509
E01000662,20.569,40.738,22.02,1.894,21.654
E01000663,20.561,36.101,21.592,1.682,21.157
E01000664,20.236,34.832,20.773,0.514,20.653
E01000665,20.287,50.01,21.762,2.468,21.077
E01000666,19.09,51.636,20.297,1.965,19.818
E01000667,19.464,68.031,21.725,3.689,20.828
E01000668,21.222,46.925,22.688,2.653,22.04
E01000669,21.776,32.361,22.662,1.123,22.411
E01000670,22.196,49.838,24.001,2.959,23.069
E01000671,22.526,61.159,24.679,3.994,23.452
E01000672,23.108,44.34,23.934,1.789,23.583
E01000673,23.05,35.769,23.579,0.757,23.374
E01000674,23.147,45.031,24.57,2.64,23.936
E01000676,23.162,51.277,27.069,4.775,25.421
E01000677,22.927,50.723,24.566,3.04,23.625
E01000678,22.659,56.341,24.946,4.199,23.749
E01000679,21.943,36.49,23.055,1.612,22.667
E01000680,17.179,49.785,18.663,1.683,18.487
E01000681,19.753,33.436,20.202,0.637,20.096
E01000682,19.851,42.922,21.097,2.505,20.419
E01000683,19.743,37.223,20.628,1.813,20.158
E01000684,19.041,24.723,19.847,0.586,19.692
E01000685,18.691,36.21,19.5,1.384,19.19
E01000686,19.07,57.77,21.582,3.738,20.483
E01000687,18.772,54.887,20.448,2.931,19.609
E01000688,18.486,31.476,19.069,1.139,18.806
E01000689,21.88,35.212,22.573,0.805,22.336
E01000690,22.433,37.657,23.273,1.399,22.961
E01000691,22.361,38.173,23.9,2.141,23.426
E01000692,22.277,46.906,24.032,2.689,23.33
E01000693,20.835,53.132,22.714,2.941,21.962
E01000694,22.362,36.033,22.987,1.203,22.664
E01000695,21.947,38.165,22.623,0.916,22.422
E01000696,20.797,55.929,22.488,2.569,21.906
E01000697,21.756,62.188,23.647,3.854,22.542
E01000698,20.749,47.49,21.891,2.29,21.319
E01000699,24.665,50.285,27.413,4.474,25.818
E01000700,23.747,26.775,24.253,0.385,24.222
E01000701,24.189,27.708,24.801,0.547,24.625
E01000702,24.216,52.244,25.529,3.33,24.709
E01000703,24.06,59.41,26.3,4.175,24.947
E01000704,23.834,47.914,25.261,3.042,24.499
E01000705,24.236,42.263,25.638,2.236,24.991
E01000706,23.759,48.18,25.037,2.516,24.421
E01000707,23.868,47.253,24.82,2.427,24.378
E01000708,23.793,52.957,25.771,3.406,24.823
E01000709,24.263,51.97,25.805,3.177,24.913
E01000710,24.089,42.015,24.796,1.534,24.375
E01000711,24.184,31.212,24.894,0.848,24.625
E01000712,23.582,49.684,24.616,1.801,24.223
E01000713,23.307,41.695,23.873,1.14,23.676
E01000714,24.154,55.149,27.527,4.352,26.014
E01000715,23.397,45.609,25.396,2.668,24.652
E01000716,22.987,41.57,24.156,2.116,23.651
E01000717,22.977,45.508,24.429,2.855,23.607
E01000718,24.089,40.625,25.06,1.843,24.57
E01000719,20.452,43.461,22.578,3.351,21.583
E01000720,18.515,45.211,19.608,1.381,19.429
E01000721,19.653,23.386,20.655,0.643,20.57
E01000722,20.553,51.801,22.025,2.722,21.309
E01000723,18.917,25.978,19.85,0.664,19.827
E01000724,19.51,22.906,20.307,0.564,20.225
E01000725,20.416,40.578,21.64,2.256,21.057
E01000726,19.908,26.587,20.613,0.812,20.451
E01000727,20.418,41.554,22.175,2.596,21.395
E01000728,19.852,42.787,21.689,2.833,20.99
E01000729,21.208,26.996,21.738,0.613,21.561
E01000730,20.813,47.807,22.091,2.185,21.511
E01000731,20.815,28.823,21.332,0.853,21.101
E01000732,20.615,41.387,21.654,1.719,21.226
E01000733,20.696,26.919,21.225,0.695,21.035
E01000734,20.485,33.485,21.366,1.624,20.919
E01000735,21.298,52.314,23.842,4.164,22.444
E01000736,20.988,27.405,21.686,0.778,21.514
E01000737,20.984,24.992,21.521,0.574,21.43
E01000738,21.193,53.757,23.308,3.62,22.157
E01000739,21.088,29.085,21.594,0.756,21.374
E01000741,24.814,45.811,25.809,2.048,25.445
E01000742,24.988,36.261,25.458,0.638,25.312
E01000743,24.408,48.502,26.487,3.573,25.458
E01000744,24.395,43.006,25.2,1.751,24.897
E01000745,24.995,51.789,26.765,2.472,26.03
E01000746,25.095,46.481,26.017,1.797,25.642
E01000747,17.279,40.575,18.77,1.207,18.759
E01000748,16.76,22.663,17.258,0.469,17.17
E01000749,17.227,57.242,18.349,1.166,18.199
E01000750,19.758,43.055,20.997,2.626,20.277
E01000751,18.973,51.538,20.027,2.271,19.357
E01000752,18.965,43.028,19.986,2.031,19.462
E01000753,20.126,39.206,20.882,1.59,20.46
E01000754,20.322,38.676,21.522,2.379,20.89
E01000755,20.314,36.371,21.743,2.257,21.05
E01000756,19.814,60.488,21.396,2.961,20.649
E01000757,19.69,25.984,20.256,0.697,20.082
E01000758,19.87,37.666,20.646,1.45,20.377
E01000759,19.288,47.008,20.439,1.619,20.11
E01000760,20.472,48.871,22.391,3.238,21.308
E01000761,19.925,46.193,21.445,2.47,21.01
E01000762,22.098,38.826,22.82,1.746,22.379
E01000763,21.042,35.867,21.967,1.145,21.705
E01000764,21.629,40.724,22.496,1.696,22.049
E01000765,19.97,39.651,21.211,1.329,20.906
E01000766,21.369,40.296,22.587,2.0,22.093
E01000767,21.236,35.961,22.376,1.329,22.021
E01000768,20.874,49.914,21.959,1.987,21.568
E01000769,22.139,38.602,22.862,1.34,22.486
E01000770,23.067,46.692,24.109,2.176,23.542
E01000771,23.431,47.65,25.376,3.013,24.484
E01000772,23.14,40.327,24.698,2.242,23.965
E01000773,23.19,30.575,24.152,1.038,23.915
E01000774,23.325,65.007,25.242,3.78,24.201
E01000775,22.036,43.399,23.395,1.544,23.11
E01000777,23.212,41.054,24.59,2.287,23.922
E01000778,23.244,42.986,24.803,2.185,24.174
E01000779,23.272,49.726,24.706,2.129,24.046
E01000780,23.348,42.297,24.439,2.115,23.957
E01000781,23.46,46.642,24.961,2.76,24.158
E01000782,22.699,32.017,23.638,1.08,23.369
E01000783,23.035,39.203,24.036,1.842,23.607
E01000784,22.392,41.504,23.997,2.395,23.319
E01000785,22.615,36.503,23.278,1.221,23.066
E01000786,18.768,39.408,19.644,1.175,19.395
E01000787,19.791,26.189,20.534,0.726,20.344
E01000788,20.181,44.728,22.045,3.077,21.045
E01000789,19.607,26.016,20.106,0.54,19.955
E01000790,20.071,46.688,22.502,3.703,21.291
E01000791,19.826,38.955,21.661,2.715,20.795
E01000792,19.373,22.857,19.884,0.386,19.8
E01000793,19.486,40.988,20.63,2.058,20.096
E01000794,19.436,35.925,20.05,1.168,19.781
E01000795,19.223,33.641,19.695,0.76,19.525
E01000796,24.857,26.052,25.26,0.281,25.184
E01000797,24.233,54.865,25.58,2.72,24.808
E01000798,24.965,46.586,26.262,2.92,25.498
E01000799,24.539,56.96,27.349,4.146,26.109
E01000800,24.863,45.271,25.858,1.821,25.441
E01000801,24.475,55.978,26.484,3.896,25.309
E01000802,25.138,33.334,25.741,1.067,25.437
E01000803,24.7,39.284,25.766,1.834,25.287
E01000804,24.232,39.58,25.45,1.702,24.98
E01000805,25.081,45.406,27.34,3.11,26.268
E01000806,24.894,44.293,26.749,3.272,25.739
E01000807,20.783,32.054,21.22,0.765,21.039
E01000808,20.577,38.131,21.603,1.831,21.081
E01000809,20.304,31.104,21.039,1.002,20.91
E01000810,20.69,34.876,21.567,1.623,21.106
E01000811,20.279,30.246,21.367,1.244,21.046
E01000812,20.183,43.817,20.879,1.471,20.582
E01000813,20.189,38.987,21.222,1.953,20.621
E01000814,20.216,31.118,20.68,0.63,20.527
E01000815,20.773,38.905,21.605,1.925,21.099
E01000816,23.462,37.017,24.265,1.441,23.949
E01000818,22.499,36.881,23.088,0.991,22.785
E01000819,22.896,43.717,24.512,2.667,23.76
E01000820,22.688,32.47,23.802,1.481,23.309
E01000822,23.549,42.432,25.129,2.366,24.364
E01000823,23.289,42.156,24.447,1.972,23.895
E01000824,23.624,45.978,25.788,3.391,24.616
E01000825,23.35,55.139,25.098,3.557,24.058
E01000826,22.042,39.817,22.835,1.592,22.49
E01000827,22.173,43.029,23.785,2.364,23.03
E01000828,22.535,50.766,23.962,2.074,23.452
E01000829,22.802,41.636,24.05,1.802,23.513
E01000830,22.369,39.03,23.484,1.609,23.083
E01000831,22.472,36.362,23.126,1.02,22.894
E01000832,21.765,41.842,22.514,1.599,22.093
E01000833,21.84,35.266,22.505,0.982,22.259
E01000834,21.773,39.39,23.164,2.19,22.611
E01000835,21.702,43.945,24.209,3.044,23.241
E01000836,21.814,27.524,22.379,0.569,22.232
E01000837,21.593,50.443,23.219,2.301,22.634
E01000838,21.356,46.842,22.376,2.081,21.807
E01000839,21.228,23.309,21.758,0.399,21.661
E01000840,21.171,43.144,22.175,2.321,21.58
E01000841,21.245,42.593,22.97,2.505,22.253
E01000842,30.888,32.243,31.272,0.295,31.201
E01000843,30.885,50.029,32.658,3.134,31.806
E01000844,31.194,61.379,32.598,2.797,31.933
E01000845,31.216,49.656,33.2,2.577,32.322
E01000846,31.611,55.109,35.679,3.839,34.577
E01000847,31.673,54.134,34.699,3.612,33.628
E01000848,30.888,54.03,33.046,3.343,31.797
E01000849,30.908,62.707,32.984,4.151,31.688
E01000850,37.533,89.061,40.668,6.997,38.561
E01000851,37.646,184.481,42.636,16.363,38.671
E01000853,37.087,47.43,38.325,1.764,37.696
E01000855,37.107,122.983,40.06,7.022,38.067
E01000856,32.87,77.92,39.105,6.817,36.853
E01000857,32.24,39.2,32.957,0.796,32.757
E01000858,32.586,60.116,35.193,3.926,33.865
E01000859,32.348,35.182,32.917,0.418,32.855
E01000860,32.026,59.396,34.544,3.787,33.279
E01000861,35.684,69.81,39.339,4.759,37.694
E01000862,33.201,63.758,36.898,4.588,35.145
E01000863,33.865,68.44,38.388,5.218,36.473
E01000866,32.449,57.131,34.777,3.031,33.812
E01000867,33.871,79.209,39.67,7.063,37.368
E01000868,33.354,48.956,35.066,2.948,33.998
E01000869,32.992,75.413,36.291,5.866,34.402
E01000870,32.369,62.54,34.569,3.93,33.25
E01000871,28.443,92.144,30.22,4.473,29.276
E01000872,29.743,54.249,32.187,4.201,30.644
E01000873,28.726,41.586,29.871,1.547,29.453
E01000874,30.005,100.573,34.39,9.591,31.291
E01000875,29.685,54.888,32.102,3.542,30.835
E01000876,29.691,45.935,31.402,2.945,30.446
E01000877,29.452,68.034,33.249,7.582,30.547
E01000878,29.248,89.819,32.599,7.224,30.787
E01000879,29.441,43.824,30.981,1.72,30.595
E01000880,29.436,95.626,31.708,6.759,30.368
E01000881,30.796,77.984,33.951,6.178,31.902
E01000882,31.28,49.16,32.606,2.271,31.952
E01000883,31.268,78.845,35.114,8.135,32.096
E01000884,28.761,94.002,31.155,5.218,29.706
E01000885,28.728,42.762,29.509,0.983,29.351
E01000886,30.186,44.819,31.929,2.482,31.133
E01000887,30.234,43.497,32.408,2.443,31.604
E01000888,30.208,50.236,32.472,2.971,31.578
E01000889,31.309,51.148,33.395,3.602,32.185
E01000890,31.282,46.298,33.376,2.976,32.451
E01000891,31.135,37.92,31.905,1.002,31.562
E01000892,31.095,49.591,32.732,2.99,31.822
E01000893,27.968,37.208,29.069,1.054,28.765
E01000894,28.589,40.289,30.331,1.508,30.032
E01000895,29.718,49.729,32.068,3.023,31.122
E01000896,29.628,39.986,30.731,1.461,30.328
E01000897,30.351,48.603,32.151,2.471,31.411
E01000898,30.686,49.467,33.154,3.294,32.038
E01000899,27.888,56.772,30.087,3.31,29.115
E01000900,31.245,40.084,32.223,1.214,31.912
E01000901,31.286,40.644,32.052,1.164,31.774
E01000902,31.0,49.573,32.799,2.759,31.946
E01000903,31.009,49.935,32.394,2.357,31.664
E01000904,32.376,60.481,34.286,3.271,33.391
E01000905,31.533,40.71,33.119,1.709,32.548
E01000906,31.89,57.241,34.265,2.967,33.469
E01000907,28.485,37.245,29.481,1.028,29.411
E01000908,28.409,30.716,29.155,0.428,29.139
E01000909,28.636,43.725,29.999,1.779,29.612
E01000910,29.569,46.451,31.442,2.508,30.658
E01000911,29.743,38.498,31.624,1.814,31.143
E01000912,28.009,45.185,29.507,1.873,28.973
E01000913,27.587,54.867,28.674,1.896,28.23
E01000914,36.736,128.305,40.315,9.585,37.67
E01000915,37.148,64.698,38.552,4.432,37.463
E01000916,36.757,74.463,38.776,4.79,37.491
E01000917,36.721,85.786,39.959,9.68,36.947
E01000918,37.457,105.059,41.716,9.681,38.621
E01000919,38.501,128.527,44.035,12.24,39.752
E01000920,36.763,74.888,39.059,5.844,37.452
E01000921,31.093,66.782,34.566,4.506,32.853
E01000922,31.345,58.974,32.74,2.388,32.157
E01000923,31.253,42.99,32.729,1.884,32.055
E01000924,31.194,41.855,32.335,1.672,31.918
E01000925,31.66,50.654,34.01,3.022,32.993
E01000926,31.932,59.964,34.915,3.87,33.543
E01000927,31.969,56.547,34.099,3.092,33.186
E01000928,30.632,61.697,32.921,3.993,31.624
E01000929,31.375,44.955,32.833,2.293,31.939
E01000930,31.408,71.157,34.294,4.527,32.82
E01000931,29.959,52.362,31.841,3.331,30.754
E01000932,30.184,51.521,31.792,3.056,30.978
E01000933,30.735,55.623,32.957,3.328,31.942
E01000934,31.519,49.151,33.545,2.856,32.415
E01000935,31.66,55.576,35.404,4.071,33.986
E01000937,36.508,60.887,38.5,3.057,37.471
E01000938,36.279,99.7,41.34,9.161,37.398
E01000939,36.34,95.845,40.111,8.924,37.221
E01000941,36.791,46.914,37.765,1.543,37.402
E01000942,36.73,140.442,44.852,18.978,37.405
E01000943,36.919,72.663,38.525,5.766,37.254
E01000944,35.424,58.125,37.826,4.679,36.773
E01000946,32.986,187.58,37.878,12.176,34.966
E01000947,34.988,71.897,39.635,5.713,37.814
E01000948,34.198,70.499,37.036,4.46,35.553
E01000949,34.844,55.074,35.705,1.83,35.337
E01000951,35.615,38.964,36.546,0.645,36.485
E01000952,35.24,106.263,37.757,5.984,36.201
E01000954,35.527,106.048,40.286,10.733,36.683
E01000955,35.574,73.413,37.073,5.479,36.101
E01000956,35.515,140.54,41.601,15.87,36.574
E01000957,33.894,45.37,35.403,1.958,34.729
E01000958,34.185,68.277,37.146,3.657,35.914
E01000959,35.609,52.391,37.527,3.002,36.55
E01000960,30.571,91.955,34.966,9.115,31.925
E01000961,31.997,83.837,35.498,6.317,33.278
E01000962,30.38,34.23,31.069,0.596,30.897
E01000963,32.171,90.856,37.683,10.429,33.086
E01000964,30.324,36.322,31.18,1.207,30.682
E01000965,30.422,53.871,32.657,3.946,31.279
E01000966,30.348,32.486,31.001,0.505,30.887
E01000967,31.762,52.743,32.841,1.971,32.312
E01000968,30.102,47.652,31.64,2.523,30.878
E01000969,30.479,96.246,33.068,7.093,31.182
E01000970,30.139,47.323,31.604,2.576,30.852
E01000971,29.881,41.83,30.718,1.587,30.306
E01000972,31.142,88.21,35.343,8.681,31.992
E01000973,30.083,61.234,32.848,3.471,31.759
E01000974,29.879,51.17,32.128,3.233,31.123
E01000975,24.796,68.388,26.612,3.63,25.673
E01000976,24.952,46.308,27.276,3.647,26.101
E01000977,24.168,49.166,26.794,3.988,25.346
E01000978,24.512,45.505,25.27,1.705,24.873
E01000979,24.651,55.84,26.043,3.368,25.13
E01000980,24.316,26.116,24.814,0.365,24.723
E01000981,24.201,33.845,25.659,1.879,24.978
E01000982,24.39,33.774,25.24,1.282,24.881
E01000983,24.161,48.292,24.985,1.914,24.603
E01000984,24.765,44.435,26.549,2.476,25.673
E01000985,22.926,54.711,24.664,3.337,23.791
E01000986,23.561,47.76,25.012,2.63,24.261
E01000987,23.539,41.847,24.985,2.312,24.344
E01000989,23.184,27.68,23.724,0.494,23.622
E01000990,23.469,47.6,26.338,3.935,25.076
E01000991,22.767,28.186,23.26,0.558,23.117
E01000992,22.899,52.821,24.803,3.211,24.138
E01000993,23.99,38.556,25.16,2.002,24.622
E01000994,24.947,32.95,25.561,1.047,25.207
E01000995,25.139,50.306,27.383,4.861,25.954
E01000996,24.939,26.107,25.265,0.263,25.185
E01000997,25.011,46.641,26.304,2.241,25.59
E01000998,24.974,48.574,27.087,3.34,26.083
E01000999,25.25,27.165,25.809,0.408,25.719
E01001000,25.146,54.809,26.962,3.168,26.011
E01001001,25.016,30.481,25.771,0.965,25.509
E01001002,25.206,34.563,26.11,1.471,25.632
E01001003,24.849,35.315,25.442,0.981,25.106
E01001004,24.858,27.358,25.431,0.421,25.297
E01001005,25.757,54.256,27.383,4.065,26.343
E01001006,24.185,72.496,25.809,3.959,25.021
E01001007,25.011,42.877,26.469,1.931,25.924
E01001008,25.357,55.307,29.066,5.222,27.386
E01001009,25.696,44.429,27.212,2.365,26.542
E01001010,23.807,58.873,25.976,3.543,25.176
E01001011,25.709,55.455,28.864,4.527,27.188
E01001012,25.375,36.717,26.37,1.268,26.026
E01001013,25.402,50.062,27.122,2.873,26.279
E01001015,19.753,27.574,20.687,0.97,20.352
E01001016,19.675,30.911,20.486,0.903,20.293
E01001017,18.945,23.46,19.685,0.663,19.44
E01001018,19.147,32.436,19.714,1.016,19.546
E01001019,19.372,25.024,20.002,0.598,19.878
E01001020,19.353,34.177,20.046,1.24,19.743
E01001021,18.637,34.684,19.075,0.963,18.899
E01001022,18.792,34.995,19.375,0.937,19.164
E01001023,19.938,50.336,22.532,3.622,21.574
E01001024,20.228,40.97,21.402,2.22,20.77
E01001025,19.98,29.11,20.485,0.698,20.34
E01001026,19.795,29.696,20.698,1.237,20.372
E01001027,19.218,56.558,20.788,3.353,19.94
E01001028,20.423,47.177,21.974,2.388,21.398
E01001029,21.237,48.985,22.789,2.797,22.047
E01001030,21.23,53.45,22.133,2.042,21.639
E01001031,20.332,35.025,21.52,1.896,21.031
E01001032,21.445,35.218,22.203,1.032,21.974
E01001033,22.685,48.573,24.059,3.02,23.167
E01001034,22.209,34.647,23.704,1.566,23.313
E01001035,23.492,46.675,25.747,2.901,25.089
E01001036,21.621,45.535,23.328,2.181,22.889
E01001037,24.037,62.423,28.225,5.633,26.273
E01001038,22.862,32.15,24.222,1.364,23.843
E01001039,21.833,45.464,23.54,2.009,23.099
E01001040,23.494,47.455,26.079,3.842,24.865
E01001041,22.819,52.489,24.823,3.79,23.637
E01001042,25.663,64.806,30.594,6.746,27.813
E01001044,23.453,55.21,25.492,2.549,24.92
E01001046,23.593,50.587,26.066,3.397,25.117
E01001047,25.228,57.589,28.65,4.566,27.122
E01001049,22.22,49.629,23.573,2.106,23.123
E01001050,24.467,50.922,27.355,4.529,25.852
E01001051,20.569,22.71,21.112,0.33,21.035
E01001052,20.482,22.151,20.905,0.31,20.837
E01001053,20.147,24.151,20.666,0.481,20.547
E01001054,20.722,46.207,22.283,2.649,21.568
E01001055,20.09,22.387,20.77,0.382,20.733
E01001056,20.241,27.072,21.098,0.864,20.849
E01001057,20.513,36.902,22.149,2.383,21.43
E01001058,20.197,22.103,20.885,0.376,20.863
E01001059,20.36,24.447,21.161,0.454,21.087
E01001060,18.758,23.172,19.847,0.532,19.82
E01001061,21.008,41.688,21.921,2.048,21.346
E01001062,21.845,61.429,23.262,2.55,22.553
E01001063,21.718,54.424,23.847,3.551,22.882
E01001064,21.065,54.827,22.268,2.503,21.687
E01001065,20.173,52.13,22.659,3.991,21.444
E01001066,21.218,43.102,22.114,2.079,21.617
E01001067,20.296,25.562,20.951,0.481,20.879
E01001068,19.59,39.557,20.947,1.849,20.518
E01001069,20.151,22.186,20.749,0.36,20.674
E01001070,19.681,21.917,20.271,0.337,20.204
E01001071,18.991,37.481,20.093,1.735,19.774
E01001072,18.929,22.96,19.474,0.416,19.398
E01001073,20.955,52.632,22.402,2.679,21.86
E01001074,20.677,55.864,23.156,4.685,21.87
E01001075,20.242,41.237,22.156,2.759,21.32
E01001076,19.245,27.074,20.161,0.947,19.957
E01001077,19.964,21.635,20.414,0.315,20.331
E01001078,19.504,30.221,20.526,1.125,20.16
E01001079,19.404,31.932,20.441,1.646,19.967
E01001080,19.198,31.073,20.294,1.538,19.894
E01001081,18.621,32.526,19.482,1.346,19.24
