,LSOA21NM,OBJECTID,LSOA21CD,SHAPE_Leng,SHAPE_Area,geometry
2851,Kingston upon Thames 016B,2852,E01002996,2734.618854464374,203267.8832440806,"POLYGON ((519188 166433, 519282 166261, 519176 166305, 519153 166270, 519078 166286, 519055 166198, 519019 166206, 518984 166193, 518980 166178, 518996 166172, 518958 166016, 518850 166036, 518824 166004, 518825 165954, 518806 165913, 518740 165930, 518739 165976, 518695 165976, 518689 165944, 518668 165949, 518656 165920, 518611 165935, 518605 165986, 518632 165982, 518652 166002, 518655 166102, 518676 166134, 518641 166152, 518645 166192, 518709 166174, 518698 166211, 518760 166433, 518728 166470, 518737 166495, 518905 166424, 519075 166582, 519188 166433))"
2852,Kingston upon Thames 016C,2853,E01002997,2635.5096676450676,233380.98405535216,"POLYGON ((518510 166808, 518531 166800, 518549 166734, 518590 166745, 518602 166728, 518652 166609, 518737 166495, 518728 166470, 518760 166433, 518698 166211, 518709 166174, 518646 166193, 518637 166162, 518676 166134, 518655 166102, 518652 166002, 518632 165982, 518605 165986, 518598 165967, 518553 165994, 518538 165897, 518497 165887, 518396 165919, 518438 166109, 518333 166139, 518367 166304, 518397 166306, 518421 166345, 518377 166362, 518409 166391, 518390 166425, 518422 166458, 518396 166551, 518407 166580, 518379 166612, 518378 166651, 518399 166690, 518479 166734, 518510 166808))"
2853,Kingston upon Thames 016D,2854,E01002998,2427.799658283902,143636.63604497092,"POLYGON ((519078 166286, 519153 166270, 519119 166196, 519075 165950, 518999 165763, 518946 165715, 518669 165769, 518546 165839, 518473 165857, 518481 165892, 518538 165897, 518553 165994, 518604 165974, 518611 165935, 518641 165915, 518668 165949, 518689 165944, 518695 165976, 518739 165976, 518740 165930, 518806 165913, 518825 165954, 518824 166004, 518850 166036, 518958 166016, 518996 166172, 518980 166178, 518984 166193, 519019 166206, 519055 166198, 519078 166286))"
2854,Kingston upon Thames 013E,2855,E01002999,2654.9337493304347,189483.75405274527,"POLYGON ((518260 167290, 518394 167261, 518484 167261, 518530 166993, 518602 166728, 518590 166745, 518549 166734, 518531 166800, 518510 166808, 518495 166773, 518449 166872, 518398 166900, 518404 166952, 518380 166951, 518357 166896, 518305 166843, 518116 166962, 518131 167005, 518120 167060, 518141 167072, 518104 167110, 518074 167120, 518022 167091, 517983 167112, 517998 167140, 517975 167118, 517982 167149, 517963 167125, 517975 167153, 517941 167138, 517957 167163, 517937 167148, 517939 167195, 518107 167303, 518120 167285, 518194 167310, 518260 167290))"
2855,Kingston upon Thames 017C,2856,E01003000,7780.981133735188,1147226.4413965922,"POLYGON ((519108 165888, 519048 165867, 519077 165829, 519050 165803, 519034 165741, 519007 165732, 518961 165683, 519248 165435, 519283 165461, 519318 165428, 519175 165327, 519172 165293, 519124 165279, 519115 165263, 519126 165233, 519094 165228, 519096 165204, 519315 165294, 519414 165365, 519541 165492, 519740 165250, 519854 165374, 520014 165484, 520236 165176, 520291 165124, 520337 165105, 520266 165022, 520238 164924, 520146 164877, 520104 164837, 520066 164715, 519842 164600, 519759 164517, 519684 164393, 519552 164295, 519364 164431, 519378 164456, 519344 164515, 519447 164695, 519434 164717, 518983 164720, 518834 164825, 518822 164853, 518906 164942, 518917 164972, 518928 165175, 518903 165176, 518903 165197, 518950 165197, 518973 165224, 518841 165346, 518857 165377, 518837 165616, 518723 165511, 518700 165528, 518738 165566, 518525 165694, 518539 165799, 518499 165818, 518506 165849, 518669 165769, 518946 165715, 518999 165763, 519072 165944, 519121 165932, 519108 165888))"
2856,Kingston upon Thames 017D,2857,E01003001,4577.582519154538,367848.98704066634,"POLYGON ((519529 166079, 519660 165908, 519674 165822, 519710 165799, 519722 165836, 519741 165808, 519700 165721, 519764 165682, 519829 165741, 520014 165484, 519854 165374, 519740 165250, 519541 165492, 519414 165365, 519315 165294, 519096 165204, 519094 165228, 519126 165233, 519115 165263, 519124 165279, 519172 165293, 519175 165327, 519318 165428, 519283 165461, 519248 165435, 518961 165683, 519007 165732, 519034 165741, 519175 165672, 519321 165674, 519372 165782, 519337 165955, 519372 166009, 519368 166038, 519397 166041, 519418 166019, 519466 165823, 519562 165822, 519577 165856, 519510 165999, 519535 166015, 519501 166059, 519529 166079))"
2857,Kingston upon Thames 016E,2858,E01003002,3004.653446941689,303811.4904668862,"POLYGON ((518240 165748, 518276 165901, 518506 165849, 518499 165818, 518539 165799, 518527 165702, 518499 165686, 518471 165698, 518463 165665, 518482 165656, 518458 165602, 518504 165584, 518496 165430, 518514 165433, 518500 165286, 518264 165327, 518271 165354, 518162 165383, 518158 165347, 518132 165346, 518127 165431, 518094 165431, 518062 165400, 517973 165422, 517975 165433, 517830 165447, 517860 165537, 517863 165726, 517897 165729, 517887 165799, 517828 165917, 517856 165928, 518037 165801, 518240 165748))"
2858,Kingston upon Thames 017E,2859,E01003003,3691.392428167513,233463.74827975084,"POLYGON ((519590 166079, 519829 165741, 519788 165692, 519759 165683, 519700 165721, 519741 165808, 519722 165836, 519710 165799, 519674 165822, 519660 165908, 519529 166079, 519501 166059, 519535 166015, 519510 165999, 519577 165856, 519562 165822, 519466 165823, 519418 166019, 519397 166041, 519368 166038, 519372 166009, 519337 165955, 519372 165782, 519321 165674, 519175 165672, 519034 165741, 519050 165803, 519077 165829, 519048 165867, 519107 165881, 519120 165919, 519121 165932, 519072 165944, 519119 166196, 519176 166305, 519490 166172, 519590 166079))"
2859,Kingston upon Thames 018D,2860,E01003004,4270.989052424599,312143.8420417357,"POLYGON ((518539 165686, 518738 165566, 518700 165528, 518723 165511, 518837 165616, 518857 165377, 518841 165346, 518973 165224, 518950 165197, 518902 165197, 518705 165229, 518683 165178, 518650 165180, 518649 165140, 518675 165121, 518702 165059, 518656 165005, 518612 165017, 518643 165055, 518593 165092, 518561 165052, 518512 165087, 518470 165042, 518445 165059, 518394 164998, 518369 165011, 518322 164999, 518288 165015, 518283 165065, 518299 165095, 518230 165116, 518203 165150, 518165 165134, 518172 165161, 518130 165172, 518105 165221, 517874 165283, 517925 165443, 518062 165400, 518094 165431, 518127 165431, 518132 165346, 518158 165347, 518162 165383, 518271 165354, 518264 165327, 518500 165286, 518514 165433, 518496 165430, 518504 165584, 518458 165602, 518482 165656, 518463 165665, 518471 165698, 518499 165686, 518526 165701, 518539 165686))"
2860,Kingston upon Thames 018E,2861,E01003005,3277.3535594321224,231304.35479621027,"POLYGON ((518724 165224, 518903 165197, 518903 165176, 518928 165175, 518914 164959, 518822 164853, 518834 164825, 518983 164720, 518699 164707, 518435 164791, 518151 165091, 518071 165099, 518105 165221, 518130 165172, 518172 165161, 518165 165134, 518203 165150, 518230 165116, 518299 165095, 518283 165065, 518288 165015, 518322 164999, 518369 165011, 518394 164998, 518445 165059, 518470 165042, 518512 165087, 518561 165052, 518593 165092, 518643 165055, 518612 165017, 518656 165005, 518702 165059, 518675 165121, 518649 165140, 518650 165180, 518683 165178, 518699 165224, 518724 165224))"
2861,Kingston upon Thames 001A,2862,E01003006,3205.9031678380406,321043.874050003,"POLYGON ((517825 171488, 517831 171542, 517888 171513, 517884 171475, 518045 171419, 518032 171385, 517986 171390, 518000 171300, 518067 171201, 517951 171080, 517983 171020, 518080 170977, 518084 170927, 518012 170936, 517980 170918, 517821 171213, 517806 171195, 517809 171108, 517742 171115, 517704 171068, 517610 171023, 517277 171264, 517386 171499, 517532 171712, 517595 171705, 517713 171590, 517682 171558, 517758 171502, 517825 171488))"
2862,Kingston upon Thames 001B,2863,E01003007,2682.346929367826,202819.2196661199,"POLYGON ((518271 171525, 518481 171307, 518600 171227, 518614 171120, 518604 171086, 518501 171129, 518477 171093, 518436 171115, 518395 171077, 518182 171248, 518153 171177, 518090 171146, 517993 171332, 517986 171390, 518032 171385, 518045 171419, 517884 171475, 517888 171513, 517831 171542, 517831 171596, 517869 171623, 518125 171552, 518156 171522, 518174 171540, 518132 171606, 518162 171637, 518271 171525))"
2863,Kingston upon Thames 001C,2864,E01003008,2436.8322531211666,201204.43814680434,"POLYGON ((518279 171164, 518395 171077, 518436 171115, 518477 171093, 518501 171129, 518604 171086, 518612 171153, 518649 171151, 518636 171000, 518582 170812, 518500 170852, 518480 170811, 518307 170672, 518257 170745, 518273 170755, 518211 170894, 518123 170843, 518084 170927, 518080 170977, 517983 171020, 517951 171080, 517954 171097, 518055 171186, 518090 171146, 518153 171177, 518182 171248, 518279 171164))"
2864,Kingston upon Thames 001D,2865,E01003009,3128.958290200078,303003.809198369,"POLYGON ((519125 170766, 519234 170410, 519067 170359, 518975 170755, 518719 170724, 518527 170620, 518625 170950, 518645 171088, 518744 171099, 518748 171332, 518776 171337, 518770 171376, 518928 171384, 519125 170766))"
2865,Kingston upon Thames 001E,2866,E01003010,3810.9259269942295,302380.55209989654,"POLYGON ((517878 171110, 517980 170918, 518012 170936, 518084 170927, 518123 170843, 518211 170894, 518273 170755, 518257 170745, 518307 170672, 518480 170811, 518500 170852, 518582 170812, 518529 170618, 518385 170534, 518409 170490, 518324 170447, 518365 170370, 518213 170297, 518218 170264, 518187 170247, 518180 170282, 518129 170301, 518119 170333, 518124 170349, 518163 170366, 518081 170683, 518037 170699, 518023 170679, 518031 170642, 517982 170644, 517987 170629, 517968 170624, 517932 170636, 517863 170601, 517817 170724, 517736 170871, 517610 171023, 517704 171068, 517742 171115, 517809 171108, 517806 171195, 517821 171213, 517878 171110))"
2866,Kingston upon Thames 004E,2867,E01003011,2559.2860372778523,252363.8874549735,"POLYGON ((518090 170644, 518163 170366, 518124 170349, 518129 170301, 518180 170282, 518187 170247, 518218 170264, 518213 170297, 518316 170341, 518400 170145, 518008 169958, 517772 169972, 517841 170219, 517846 170378, 517882 170497, 517863 170601, 517932 170636, 517968 170624, 517987 170629, 517982 170644, 518031 170642, 518023 170679, 518037 170699, 518081 170683, 518090 170644))"
2867,Lambeth 036A,2868,E01003013,4663.2056711030045,345303.93992456025,"POLYGON ((530701 180176, 530724 180088, 530793 180057, 530747 179904, 530839 179872, 530824 179843, 531016 179663, 530994 179637, 530950 179645, 530975 179618, 530978 179566, 531023 179591, 531089 179561, 531091 179544, 531113 179561, 531159 179532, 531116 179441, 531066 179428, 531105 179403, 531053 179331, 530941 179394, 530921 179270, 530905 179271, 530808 179315, 530826 179372, 530784 179421, 530745 179367, 530624 179264, 530597 179195, 530659 179195, 530736 179029, 530765 179021, 530821 179040, 530822 179011, 530871 179033, 530892 179024, 530871 178937, 530861 178942, 530829 178864, 530632 178905, 530618 178968, 530540 178906, 530512 178943, 530622 179996, 530685 180201, 530708 180191, 530701 180176))"
2868,Lambeth 036B,2869,E01003014,2886.364022765142,186710.32788630264,"POLYGON ((531323 179407, 531274 179230, 531195 179191, 531233 179079, 531133 179086, 531129 179057, 531077 179147, 530765 179021, 530725 179041, 530659 179195, 530597 179195, 530637 179285, 530745 179367, 530784 179421, 530826 179372, 530808 179315, 530921 179270, 530941 179394, 531053 179331, 531105 179403, 531066 179428, 531116 179441, 531116 179461, 531270 179396, 531285 179455, 531258 179470, 531293 179581, 531371 179554, 531323 179407))"
2869,Lambeth 002A,2870,E01003015,1534.3459385252536,95486.29073101659,"POLYGON ((531128 179066, 531133 179086, 531233 179079, 531238 178734, 531176 178757, 530955 178927, 530938 178901, 530871 178937, 530892 179024, 530871 179033, 530812 179013, 530821 179040, 531077 179147, 531128 179066))"
2870,Lambeth 036C,2871,E01003016,2173.603199463228,166534.99454290912,"POLYGON ((531208 180527, 531212 180504, 531336 180528, 531346 180448, 531367 180454, 531391 180362, 531344 180333, 531380 180277, 531285 180221, 531260 180278, 531173 180223, 531210 180143, 531169 180123, 531195 180063, 531124 180038, 531083 180067, 531006 180084, 530975 180071, 530982 180116, 530961 180094, 530838 180151, 530894 180221, 530949 180258, 530861 180406, 531040 180486, 531208 180527))"
2871,Lambeth 036D,2872,E01003017,1722.818107077504,130040.39723616188,"POLYGON ((531453 180362, 531516 180149, 531510 180045, 531526 179970, 531278 179828, 531124 180038, 531195 180063, 531169 180123, 531210 180143, 531173 180223, 531260 180278, 531285 180221, 531380 180277, 531344 180333, 531448 180379, 531453 180362))"
2872,Lambeth 020A,2873,E01003018,2784.6869625820214,149637.7576835342,"POLYGON ((530675 174849, 530699 174850, 530738 174821, 530758 174754, 530794 174846, 530844 174828, 530677 174363, 530640 174380, 530601 174375, 530525 174293, 530492 174294, 530471 174392, 530530 174411, 530564 174447, 530566 174458, 530547 174461, 530545 174528, 530688 174524, 530698 174561, 530595 174576, 530567 174566, 530331 174620, 530330 174650, 530339 174671, 530393 174664, 530386 174784, 530416 174788, 530410 174848, 530504 174857, 530508 174786, 530537 174783, 530542 174855, 530563 174856, 530609 174915, 530673 174890, 530660 174856, 530675 174849))"
2873,Lambeth 015A,2874,E01003019,2098.234730087915,150347.17361732692,"POLYGON ((530367 175034, 530392 175035, 530400 174999, 530369 174984, 530376 174902, 530486 174910, 530504 174857, 530410 174848, 530416 174788, 530386 174784, 530393 174664, 530331 174672, 530291 174650, 530248 174652, 530219 174623, 530162 174624, 530175 174537, 530061 174490, 530088 174896, 530069 175074, 530254 175081, 530362 175070, 530367 175034))"
2874,Lambeth 016A,2875,E01003020,2225.351791578267,143789.56094358143,"POLYGON ((530931 175083, 530844 174828, 530794 174846, 530758 174754, 530738 174821, 530699 174850, 530660 174856, 530673 174890, 530609 174915, 530563 174856, 530542 174855, 530537 174783, 530508 174786, 530496 174832, 530508 174869, 530489 174884, 530486 174910, 530376 174902, 530369 174984, 530400 174999, 530392 175035, 530367 175033, 530367 175069, 530438 175066, 530655 175112, 530993 175262, 530931 175083))"
2875,Lambeth 021A,2876,E01003021,2524.555028016687,160823.51906576706,"POLYGON ((530330 174650, 530331 174620, 530567 174566, 530691 174564, 530700 174544, 530688 174524, 530545 174528, 530547 174461, 530566 174458, 530564 174447, 530530 174411, 530471 174389, 530493 174338, 530488 174264, 530501 174263, 530493 174151, 530447 174175, 530416 174147, 530457 174085, 530518 174078, 530519 174060, 530511 174040, 530443 174052, 530347 174041, 530354 174005, 530322 174011, 530325 174038, 530287 174033, 530235 174409, 530182 174500, 530162 174624, 530219 174623, 530248 174652, 530291 174650, 530339 174671, 530330 174650))"
2876,Lambeth 021B,2877,E01003022,1500.075677361432,116022.52258105102,"POLYGON ((530257 173991, 530108 173966, 530078 174057, 529982 174077, 530061 174490, 530165 174542, 530229 174426, 530264 174267, 530287 174033, 530254 174028, 530257 173991))"
2877,Lambeth 021C,2878,E01003023,2137.4433624984563,127588.23259463457,"POLYGON ((530468 174047, 530472 174016, 530413 174019, 530420 173986, 530467 173978, 530502 173930, 530486 173898, 530445 173898, 530448 173883, 530415 173868, 530426 173845, 530357 173758, 530387 173745, 530390 173707, 530399 173717, 530443 173705, 530445 173460, 530150 173646, 530232 173715, 530145 173834, 530108 173966, 530257 173990, 530255 174028, 530325 174038, 530322 174011, 530354 174005, 530347 174041, 530468 174047))"
2878,Lambeth 021D,2879,E01003024,2447.33812089191,124070.06136707554,"POLYGON ((530654 174298, 530587 174119, 530721 174016, 530684 173923, 530703 173882, 530620 173839, 530618 173816, 530569 173822, 530547 173807, 530569 173797, 530560 173663, 530495 173650, 530443 173673, 530443 173705, 530399 173717, 530390 173707, 530387 173745, 530357 173758, 530426 173845, 530415 173868, 530448 173883, 530445 173898, 530486 173898, 530502 173930, 530467 173978, 530421 173984, 530413 174019, 530472 174016, 530473 174046, 530511 174040, 530518 174078, 530457 174085, 530416 174147, 530447 174175, 530493 174151, 530504 174223, 530493 174225, 530492 174294, 530525 174293, 530583 174364, 530633 174380, 530677 174363, 530654 174298))"
